,original,obfuscated,level,recovered,recover_score
8107,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""M4RVEL M0B1LE PL4Y THE 0FF1C1AL ULT1M4TE $P1D3R-MAN G4M3 (£4.50) 0N UR M0B1LE R1GHT N0W. TEX7 SP1D3R 70 83338 F0R 7HE G4M3 & WE LL 5END U 4 FR33 8BALL WALLPAPER""",L1,"""m4rvel M0B1LE pl4y the 0FF1C1AL ULT1M4TE sp1der-man g4me (£4.5o) on ur M0B1LE r1ght now. tex7 SP1D3R 70 83338 for 7he g4me & we ll 5end u4 free 8ball wallpaper""",0.6770186335403727
8108,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""M4RV3L M0B1L3 PL4Y TH3 0FF1C14L UL71M473 $P|D3R-M4N G4M3 (£4.50) 0N UR M0B1L3 R167 N0W. T3XT $P1D3R 70 83338 F0R 7H3 G4M3 & W3 LL 53ND U 4 FR33 8B4LL W4LLP4PER""",L2,"""m4rvel M0B1L3 pl4y the 0FF1C14L UL71M473 sp|der-m4n g4me (£4.5o) on ur M0B1L3 r167 now. text sp1der 70 83338 for 7he g4me & we ll 5end u4 free 8b4ll w4llp4per""",0.6168224299065421
8109,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""M4RVL M0B1 PL4Y TH3 0FF1C ULT 3473 5PDR-MN GM3 (£4.50) 0N Y0UR M0B1 R1GHT N0W. T3XT SPDR 70 83338 4 GM3 & W3 LL 5ND 4 FR33 8BALL WALLP""",L3,"""m4rvl mob1 pl4y the off1c ult 3473 5pdr-mn gme (£4.5o) on your mob1 r1ght now. text spdr 70 83338 4 gme & we ll 5nd 4 free 8ball wallp""",0.6734006734006734
8110,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""M.AR.V.EL M.0.B.IL.E PL.AY TH.E 0.FF.1.C.1.A.L UL.T.1.M.4.T.E S.P.I.D.ER.M.A.N G.A.M.E (£4.50) ON UR M.0.B.IL.E R.IG.HT N.OW. T.E.X.T SP.I.D.ER T.O 8-3-3-3-8 F.OR T.HE G.A.M.E & WE LL SE.ND U A FR.E.E 8.B.AL.L W.A.L.L.P.APER""",L4,"""m.ar.v.el m.o.b.il.e pl.ay th.eo.ff.1.c.1.a.l ul.t.1.m.4.t.es.p.i.d.er.m.a.ng.a.m.e (£4.5o) on ur m.o.b.il.er.ig.ht n.ow. t.e.x.t sp.i.d.er t.o8-e-e-e-8f.or t.he g.a.m.e & we ll se.nd ua fr.e.e8.b.al.lw.a.l.l.p.aper""",0.6613756613756614
8111,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""m a r v e l   m o b i l e   p l a y   t h e   o f f i c i a l   u l t i m a t e   s p i d e r m a n   g a m e ( £ 4 . 5 0 )   o n   u r   m o b i l e   r i g h t   n o w .   t e x t   s p i d e r   t o   8 3 3 3 8   f o r   t h e   g a m e & w e   l l   s e n d   u   a   f r e e   8 b a l l   w a l l p a p e r""",L5,"""marvelmobileplaytheofficialultimatespidermangame ( £ 4 . 50 ) onurmobilerightnow . textspiderto83338forthegame & wellsenduafree8ballwallpaper""",0.7763157894736843
8112,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""M4RV3L M0B1L3 PL4Y TH3 0FF1C14L UL71M473 $P|D3R-M4N G4M3 (£4.50) 0N UR M0B1L3 R167 N0W. T3XT $P1D3R 70 83338 F0R 7H3 G4M3 & W3 LL 53ND U 4 FR33 8B4LL W4LLP4PER""",L6,"""m4rvel M0B1L3 pl4y the 0FF1C14L UL71M473 sp|der-m4n g4me (£4.5o) on ur M0B1L3 r167 now. text sp1der 70 83338 for 7he g4me & we ll 5end u4 free 8b4ll w4llp4per""",0.6168224299065421
8113,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""M4R-V3L M0-B1L3 PL4Y TH3 0-F-F-1-C1-A-L UL7-1-M4-73 $P-I-D3R-M4N G4M3 (£4.50) 0N UR M0-B1L3 R1G-7 N0-W. T3-X-T $P1-D3R 70 8-3-3-3-8 F0R 7H3 G4M3 & W3 LL 5E-ND U A FR33 8B4LL W4LLP4PER""",L7,"""m4r-vel mo-b1le pl4y the o-f-f-1-c1-a-l ul7-1-m4-7e sp-i-der-m4n g4me (£4.5o) on ur mo-b1le r1g-7 no-w. te-x-t sp1-der 70 8-3-3-3-8 for 7he g4me & we ll 5e-nd ua free 8b4ll w4llp4per""",0.6840579710144926
8114,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""MARVEL MOB1LE PL4Y TH3 0FF1C1AL UL71M473 $P|D3R-M4N G4M3 (£4.50) 0N UR MOB1LE R167 N0W. T3XT SPDR 70 8--3--3--3--8 F0R TH3 G4M3 & WE LL 53ND U A FR33 8B4LL WALLP""",L8,"""marvel MOB1LE pl4y the 0FF1C1AL UL71M473 sp|der-m4n g4me (£4.5o) on ur MOB1LE r167 now. text spdr 70 8--3--3--3--8 for the g4me & we ll 5end ua free 8b4ll wallp""",0.6191950464396285
8115,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""ⓂⒶⓇ𝕍ⒺⓁ ⓜⓄⒷⒾⓁⒺ ⓟⓁⒶⓎ ⓉⒽⒺ ⓞⒻⒻⒾⒸⒾⒶⓁ ⓤⓁⓉⒾⓂⒶⓉⒺ ⓈⓅⒾⒹⒺⓇ-ⓂⒶⓃ ⓖⒶⓂⒺ (£4.50) ⓞⓃ ⓤⓇ ⓜⓄⒷⒾⓁⒺ ⓁⒾⒼⒽⓉ ⓝⓄⓌ. ⓉⒺⓍⓉ ⓈⓅⒾⒹⒺⓇ ⓉⓄ 83338 ⓕⓄⓇ ⓉⒽⒺ ⓖⒶⓂⒺ & ⓈⒺⓃⒹ ⓤ ⓐ ⓕⓇⒺⒺ ⓈⒺⓂⒾ-ⓉⓄⒼ ⓈⒾⒸⓀ""",L9,"""marVel mobile play the official ultimate spider-man game (£4.5o) on ur mobile light now. text spider to 83338 for the game & send u a free semi-tog sick""",0.7682539682539682
8116,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""[M][A][R][V][E][L] [M][O][B][I][L][E] [P][L][A][Y] [T][H][E] [O][F][F][I][C][I][A][L] [U][L][T][I][M][A][T][E] [S][P][I][D][E][R]-[M][A][N] [G][A][M][E] (£4.50) [O][N] [Y][O][U][R] [M][O][B][I][L][E] [R][I][G][H][T] [N][O][W]. [T][E][X][T] [S][P][I][D][E][R] [T][O] {8}3}3}3}3}8 [F][O][R] [T][H][E] [G][A][M][E] & [W][E] [W][I][L][L] [S][E][N][D] [Y][O][U] [A] [F][R][E][E] [8][B][A][L][L] [W][A][L][L][P][A][P][E][R]""",L10,"""[m][a][r][v][e][l] [m][o][b][i][l][e] [p][l][a][y] [t][h][e] [o][f][f][i][c][i][a][l] [u][l][t][i][m][a][t][e] [s][p][i][d][e][r]-[m][a][n] [g][a][m][e] (£4.5o) [o][n] [y][o][u][r] [m][o][b][i][l][e] [r][i][g][h][t] [n][o][w]. [t][e][x][t] [s][p][i][d][e][r] [t][o] {8}e}e}e}e}8 [f][o][r] [t][h][e] [g][a][m][e] & [w][e] [w][i][l][l] [s][e][n][d] [y][o][u] [a] [f][r][e][e] [8][b][a][l][l] [w][a][l][l][p][a][p][e][r]""",0.47931034482758617
8117,Marvel Mobile Play the official Ultimate Spider-man game (å£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper,"""M4RV3L M0B1L3 PL4Y TH3",L11,"""m4rvel M0B1L3 pl4y the",0.14130434782608692
8118,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""5M5 53RV1C3$ F0R Y0UR 1NCLIU51V3 73X7 CR3D17$, PLS G070 WWWM.C0MUK.NET L0G1N= 3QXJ9 UNSUB5CR1B3 W17H $70P, N0 3X7R@ CH@R63. H3LP 08702840625.C0MUK. 220-CM2 9AE""",L1,"""5m5 5erv1ces for your 1NCLIU51V3 7ex7 cred17s, pls go7o wwwm.comuk.net log1n= eqxj9 UNSUB5CR1B3 w17h s7op, no ex7ra char6e. help o87o284o625.comuk. 22o-cm2 9ae""",0.6144200626959248
8119,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""5M$ 53RV!C3$ F0R Y0UR 1NCLIU$1V3 73X7 CR3D!7$, PL$ G070 WWWM.C0MUK.NET L0G!N= 3QXJ9 UNSUB5CR1B3 W17H $70P, N0 3X7R@ CH@R63. H3LP 08702840625.C0MUK. 220-CM2 9AE""",L2,"""5ms 5erv!ces for your 1nclius1ve 7ex7 cred!7s, pls go7o wwwm.comuk.net log!n= eqxj9 UNSUB5CR1B3 w17h s7op, no ex7ra char6e. help o87o284o625.comuk. 22o-cm2 9ae""",0.658307210031348
8120,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""S3RV!C3$ 4 SMS. 4 Y0UR 1NCLIU$1V3 73X7 CR3D!7$, G070 WWWM.C0MUK.NET L0G!N= 3QXJ9 UNSUB5CR1B3 W17H $70P, N0 3X7R@ CH@R63. H3LP 08702840625.C0MUK. 220-CM2 9AE""",L3,"""serv!ces 4 sms. 4 your 1nclius1ve 7ex7 cred!7s, go7o wwwm.comuk.net log!n= eqxj9 UNSUB5CR1B3 w17h s7op, no ex7ra char6e. help o87o284o625.comuk. 22o-cm2 9ae""",0.6265822784810127
8121,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""S.M.S S.E.R.V.I.C.E.S. F.O.R. Y.O.U.R. I.N.C.L.U.S.I.V.E. T.E.X.T. C.R.E.D.I.T.S., P.L.S. G.O.T.O. W.W.W.M.C.O.M.U.K.N.E.T. L.O.G.I.N.= 3.Q.X.J.9 U.N.S.U.B.S.C.R.I.B.E. W.I.T.H. S.T.O.P., N.O. E.X.T.R.A. C.H.A.R.G.E.S. H.E.L.P. 0.8.7.0.2.8.4.0.6.2.5.C.O.M.U.K. 2.2.0.-C.M.2. 9.A.E.""",L4,"""s.m.ss.e.r.v.i.c.e.s. f.o.r. y.o.u.r. i.n.c.l.u.s.i.v.e. t.e.x.t. c.r.e.d.i.t.s., p.l.s. g.o.t.o. w.w.w.m.c.o.m.u.k.n.e.t. l.o.g.i.n.= e.q.x.j.9u.n.s.u.b.s.c.r.i.b.e. w.i.t.h. s.t.o.p., n.o. e.x.t.r.a. c.h.a.r.g.e.s. h.e.l.p. o.8.7.o.2.8.4.o.6.2.5.c.o.m.u.k. 2.2.o.-c.m.2. 9.a.e.""",0.5785876993166287
8122,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""s m s   s e r v i c e s .   f o r   y o u r   i n c l u s i v e   t e x t   c r e d i t s ,   p l s   g o t o   w w w . c o m u k . n e t   l o g i n =   3 q x j 9   u n s u b s c r i b e   w i t h   s t o p ,   n o   e x t r a   c h a r g e .   h e l p   0 8 7 0 2 8 4 0 6 2 5 . c o m u k .   2 2 0 - c m 2   9 a e""",L5,"""smsservices . foryourinclusivetextcredits , plsgotowww . comuk . netlogin = 3qxj9unsubscribewithstop , noextracharge . help08702840625 . comuk . 220 - cm29ae""",0.7634069400630915
8123,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""5M$ 53RV1C3$ F0R Y0UR 1NCLIU$1V3 73X7 CR3D!7$, PL$ G070 WWWM.C0MUK.NET L0G!N= 3QXJ9 UNSUB5CR1B3 W17H $70P, N0 3X7R@ CH@R63. H3LP 08702840625.C0MUK. 220-CM2 9AE""",L6,"""5ms 5erv1ces for your 1nclius1ve 7ex7 cred!7s, pls go7o wwwm.comuk.net log!n= eqxj9 UNSUB5CR1B3 w17h s7op, no ex7ra char6e. help o87o284o625.comuk. 22o-cm2 9ae""",0.658307210031348
8124,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""S-I-X M-S S-E-R-V-I-C-E-S. F-O-R Y-0-U-R I-N-C-L-U-S-I-V-E T-E-X-T C-R-E-D-I-T-S., P-L-S G-O-T-O W-W-W-M-C-O-M-U-K-N-E-T L-O-G-I-N= 3-Q-X-J-9 U-N-S-U-B-S-C-R-I-B-E W-I-T-H S-T-O-P., N-O E-X-T-R-A C-H-A-R-G-E-S. H-E-L-P 0-8-7-0-2-8-4-0-6-2-5-C-O-M-U-K. 2-2-0-C-M-2 9-A-E.""",L7,"""s-i-xm-ss-e-r-v-i-c-e-s. f-o-ry-o-u-ri-n-c-l-u-s-i-v-et-e-x-tc-r-e-d-i-t-s., p-l-sg-o-t-ow-w-w-m-c-o-m-u-k-n-e-tl-o-g-i-n= e-q-x-j-9u-n-s-u-b-s-c-r-i-b-ew-i-t-hs-t-o-p., n-oe-x-t-r-ac-h-a-r-g-e-s. h-e-l-po-8-7-o-2-8-4-o-6-2-5-c-o-m-u-k. 2-2-o-c-m-29-a-e.""",0.536231884057971
8125,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""SMS S3RV1C3$. F0R Y0UR 1NCLIU$1V3 73X7 CR3D!7$, PL$ G070 WWWM.C0MUK.NET L0G!N= 3QXJ9 UNSUB5CR1B3 W17H $70P, N0 3X7R@ CH@R63. H3LP 08-70-28-40-625.C0MUK. 220-CM2 9AE""",L8,"""sms serv1ces. for your 1nclius1ve 7ex7 cred!7s, pls go7o wwwm.comuk.net log!n= eqxj9 UNSUB5CR1B3 w17h s7op, no ex7ra char6e. help o8-7o-28-4o-625.comuk. 22o-cm2 9ae""",0.654320987654321
8126,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""5M$ 53RV!C3$ F0R Y0UR 1NCLIU$1V3 73X7 CR3D!7$, PL$ G070 WWWM.C0MUK.NET L0G!N= 3QXJ9 UNSUB5CR1B3 W17H $70P, N0 3X7R@ CH@R63. H3LP 08702840625.C0MUK. 220-CM2 9AE""",L9,"""5ms 5erv!ces for your 1nclius1ve 7ex7 cred!7s, pls go7o wwwm.comuk.net log!n= eqxj9 UNSUB5CR1B3 w17h s7op, no ex7ra char6e. help o87o284o625.comuk. 22o-cm2 9ae""",0.658307210031348
8127,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""[5][M][S] [5][3][R][V][1][C][3][S] F0R Y0UR 1NCLIU$1V3 73X7 CR3D!7$, PL$ G070 WWWM.C0MUK.NET L0G!N= 3QXJ9 UNSUB5CR1B3 W17H $70P, N0 3X7R@ CH@R63. H3LP 08702840625.C0MUK. 220-CM2 9AE""",L10,"""[5][m][s] [5][e][r][v][1][c][e][s] for your 1nclius1ve 7ex7 cred!7s, pls go7o wwwm.comuk.net log!n= eqxj9 UNSUB5CR1B3 w17h s7op, no ex7ra char6e. help o87o284o625.comuk. 22o-cm2 9ae""",0.6158357771260997
8128,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","""5.M$ 53R-V!C3$. F0R Y0U'R 1NCLIU$1V3 73X7 CR3D!7$, PL$ G070 WWWM.C0MUK.NET L0G!N= 3QXJ9 UNSUB5CR!B3 W1TH $70P,",L11,"""5.ms 5er-v!ces. for you'r 1nclius1ve 7ex7 cred!7s, pls go7o wwwm.comuk.net log!n= eqxj9 unsub5cr!be w1th s7op,",0.587360594795539
8129,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,PR1V4T3! Y0UR 2003 ACC0UNT ST4T3M3NT F0R 07808247860 $H0WS 800 UN-R3D33M3D $1M P01NT$ CALL 08719899229 1D C0D3: 40411 3XP1R3S 06/11/04,L1,pr1v4te! your 2003 ACC0UNT ST4T3M3NT for 07808247860 shows 800 un-redeemed s1m po1nts call 08719899229 1d code: 40411 3XP1R3S o6/11/o4,0.6808510638297872
8130,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,PR!V@T3! Y0UR 2003 ACC0UNT $T@73M3N7 F0R 07808247860 $H0W$ 800 UN-R3D33M3D $!M P0INT$ CALL 08719899229 !D C0D3: 40411 3XP!R3$ 06/11/04,L2,pr!vate! your 2003 ACC0UNT sta7emen7 for 07808247860 shows 800 un-redeemed s!m points call 08719899229 !d code: 40411 exp!res o6/11/o4,0.7588652482269503
8131,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,PR1V4T3! UR 2003 ACC0UNT ST@73M3N7 F0R 07808247860 SH0WS 800 UN-R3D33M3D $1M P0INT$ CALL 08719899229 1D C0D3: 40411 3XP1R3S 06/11/04,L3,pr1v4te! ur 2003 ACC0UNT sta7emen7 for 07808247860 shows 800 un-redeemed s1m points call 08719899229 1d code: 40411 3XP1R3S o6/11/o4,0.7214285714285714
8132,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,P-R!V@T3! Y0-U-R 2.0.0.3. A-C-C-0-U-N-T S-T@-7-3-M-3-N-7 F0-R 07-808-24786-0 $-H0-W-S 800 U-N-R3-D33-M3-D $-!-M P-0-I-N-T-$ C-A-L-L 08-71-98-9922-9 I-D C-0-D-3: 4-041-1 E-X-P!R3$ 06/11/04,L4,p-r!vate! yo-u-r2.o.o.e. a-c-c-o-u-n-ts-ta-7-e-m-e-n-7 fo-r 07-808-24786-0 s-ho-w-s 800 u-n-re-dee-me-d s-!-mp-o-i-n-t-s c-a-l-l o8-71-98-9922-9i-dc-o-d-e: 4-o41-1e-x-p!res o6/11/o4,0.6139817629179332
8133,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,p r i v a t e ! y o u r 2 0 0 3 a c c o u n t s t a t e m e n t f o r 0 7 8 0 8 2 4 7 8 6 0 s h o w s 8 0 0 u n r e d e e m e d s i m p o i n t s c a l l 0 8 7 1 9 8 9 9 2 2 9 i d e n t i f i e r c o d e : 4 0 4 1 1 e x p i r e s 0 6 / 1 1 / 0 4,L5,private ! your2003accountstatementfor07808247860shows800unredeemedsimpointscall08719899229identifiercode : 40411expires06 / 11 / 04,0.7741935483870968
8134,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,PR!V@T3! Y0UR 2003 ACC0UNT $T@73M3N7 F0R 07808247860 $H0W$ 800 UN-R3D33M3D $!M P0INT$ CALL 08719899229 !D C0D3: 40411 3XP!R3$ 06/11/04,L6,pr!vate! your 2003 ACC0UNT sta7emen7 for 07808247860 shows 800 un-redeemed s!m points call 08719899229 !d code: 40411 exp!res o6/11/o4,0.7588652482269503
8135,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,PR!V@T3! Y0UR 2003 ACC0UNT $7@T3M3NT F0R 07808247860 SH0WS 800 UN-R3D33M3D $1M P0INT$ C@LL 08719899229 !D C0D3: 40411 3XP!R3$ 06/11/04,L7,pr!vate! your 2003 ACC0UNT s7atement for 07808247860 shows 800 un-redeemed s1m points call 08719899229 !d code: 40411 exp!res o6/11/o4,0.7659574468085107
8136,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,PR1V4T3! Y0UR 2003 ACC0UNT ST4T3M3NT F0R 0-7-8-0-8-2-4-7-8-6-0 SH0WS 800 UN-R3D33M3D $1M P0INT$ CALL 08-71-98-9922-9 1D C0D3: 40411 3XP1R3S 06/11/04,L8,pr1v4te! your 2003 ACC0UNT ST4T3M3NT for 0-7-8-0-8-2-4-7-8-6-0 shows 800 un-redeemed s1m points call 08-71-98-9922-9 1d code: 40411 3XP1R3S o6/11/o4,0.6554054054054055
8137,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,🆂🅟🅡!🅥@🅣3! Y0UR 2003 ACC0UNT ST@73M3NT F0R 07808247860 $H0WS 800 UN-R3D33M3D $!M P0INT$ CALL 08719899229 !D C0D3: 40411 3XP!R3$ 06/11/04,L9,🆂🅟🅡!🅥a🅣e! your 2003 ACC0UNT sta7ement for 07808247860 shows 800 un-redeemed s!m points call 08719899229 !d code: 40411 exp!res o6/11/o4,0.7632508833922261
8138,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,[P][R][!][V][@][T][3]! [Y][0][U][R] [2][0][0][3] [A][C][C][0][U][N][T] [S][T][@][7][3][M][3][N][T] [F][0][R] [0][7][8][0][8][2][4][7][8][6][0] [$][H][0][W][S] [8][0][0] [U][N]-[R][3][D][3][3][M][3][D] [$][!][M] [P][0][I][N][T][$] [C][A][L][L] [0][8][7][1][9][8][9][9][2][2][9] [!][D] [C][0][D][3]: [4][0][4][1][1] [3][X][P][!][R][3][$] [0][6]/[1][1]/[0][4],L10,[p][r][!][v][a][t][e]! [y][o][u][r] [2][o][o][e] [a][c][c][o][u][n][t] [s][t][a][7][e][m][e][n][t] [f][o][r] [o][7][8][o][8][2][4][7][8][6][o] [s][h][o][w][s] [8][o][o] [u][n]-[r][e][d][e][e][m][e][d] [s][!][m] [p][o][i][n][t][s] [c][a][l][l] [o][8][7][1][9][8][9][9][2][2][9] [!][d] [c][o][d][e]: [4][o][4][1][1] [e][x][p][!][r][e][s] [o][6]/[1][1]/[o][4],0.4087301587301587
8139,PRIVATE! Your 2003 Account Statement for 07808247860 shows 800 un-redeemed S. I. M. points. Call 08719899229 Identifier Code: 40411 Expires 06/11/04,PR!V@T3! Y0U.R 2.0.0.3. ACC0.UNT S-T@-7.3-M3.N7 F0-R 0-780-8-2.4-7.8-6.0 $-H.0-W-S 800 UN-R3-D33M3-D $-!-M P0-I-N-T-S C-A-L-L 08-71-98-9922-9 !-D C0-D-3,L11,pr!vate! you.r2.o.o.e. acco.unt s-ta-7.e-me.n7 fo-ro-78o-8-2.4-7.8-6.o s-h.o-w-s 800 un-re-deeme-d s-!-m po-i-n-t-sc-a-l-l 08-71-98-9922-9 !-d co-d-e,0.5589225589225589
8140,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,"""Y0u 4r3 4w4r0 4 s!p1x D!g!t@l C@mer@! C@ll 09061221061 fr0m l@ndl!n3. D3l!v3ry w!th!n 28d@ys. T Cs B0x177. M221BP. 2yr w@rr@nty. 150ppm. 16 . p på£3.99""",L1,"""you 4re 4w4ro 4s!p1x d!g!talcamera! call 09061221061 from landl!ne. del!very w!th!n 28days. t cs box177. m221bp. 2yr warranty. 15oppm. 16 . p pa£e.99""",0.7960526315789473
8141,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,"""Y0u 4r3 4w@r0d 4 s1p1x D1g1tal C@mera! C@ll 09061221061 fr0m l@ndl!n3. D3liv3ry w!th!n 28d@y5. T Cs B0x177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99""",L2,"""you 4re 4warod 4 s1p1x D1g1tal camera! call 09061221061 from landl!ne. D3liv3ry w!th!n 28day5. t cs box177. m221bp. 2yr warranty. 15oppm. 16 . p pa£e.99""",0.8143322475570032
8142,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,"""Ur gr8 2 hv a 51p1x dig1tal cam3ra! call 09061221061 frm landl1n3. 28d dlvry. Ts Box177. M221BP. 2yr warnty. 150ppm. 16 . p på£3.99""",L3,"""ur gr8 2 hv a 51p1x dig1tal camera! call 09061221061 frm landl1ne. 28d dlvry. ts box177. m221bp. 2yr warnty. 15oppm. 16 . p pa£e.99""",0.7202797202797203
8143,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99,"""Y.0.u. .4.r.3. .4.w.4.r.0. .4. .s.1.p.1.x. .D.1.g.1.t.a.l. .C.a.m.e.r.a.!. C.a.l.l. .0.9.0.6.1.2.2.1.0.6.1. .f.r.0.m. .l.a.n.d.l.1.n.3.!. D.e.l.i.v.e.r.y. w.i.t.h.i.n. .2.8.d.a.y.s.!. T. .C.s. .B.0.x.1.7.7.!. M.2.2.1.B.P.!. 2.y.r. .w.a.r.r.a.n.t.y.!. 1.5.0.p.p.m.!. 1.6. .p. .p.å.£.3.9.9""",L4,"""y.o.u. .4.r.e. .4.w.4.r.o. .4. .s.1.p.1.x. .d.1.g.1.t.a.l. .c.a.m.e.r.a.!. c.a.l.l. .o.9.o.6.1.2.2.1.o.6.1. .f.r.o.m. .l.a.n.d.l.1.n.e.!. d.e.l.i.v.e.r.y. w.i.t.h.i.n. .2.8.d.a.y.s.!. t. .c.s. .b.o.x.1.7.7.!. m.2.2.1.b.p.!. 2.y.r. .w.a.r.r.a.n.t.y.!. 1.5.o.p.p.m.!. 1.6. .p. .p.a.£.e.9.9""",0.5520361990950227
